reviewId,userName,userImage,content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt,appVersion,source,keyword
8dca24ef-2afd-4bd9-b458-0b76617d3c7c,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,kenapa verifikasi muka salah terus tidak terdeteksi padahal muka tidak buram tolong di perbaiki lagi,2,0,1.62.0,2025-11-08 18:20:00+00:00,"Mohon maaf atas kendalanya, Kak Pepen. Sebelum login, pastikan fitur Face ID/Sidik Jari sudah aktif dan pola atau kata sandi yang dimasukkan sudah benar. Untuk info lebih lanjut, kunjungi halaman bantuan login > klik ikon ""?"" > pilih ""Tidak bisa masuk ke akun GoPay"" > pilih artikel ""Saya tidak bisa masuk dengan Face ID/Sidik Jari"". ^Miko",2025-11-08 20:02:50,1.62.0,Dataset/dataset\GOPAY_googleplay_NOVEMBER_reviews.csv,vermuk
2b742b26-54d2-4a9f-94a6-72dc92841375,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"gara2 verifikasi wajah malah jdi gak bisa login. dipikir2 siapa seh yg bisa akses no hp kita selain kita sendiri, kasus hp hilangkan bisa cukup diproteksi dgn pasword. hadeuh",1,2,1.61.2,2025-11-07 05:47:39+00:00,"Hai Kak Arul, untuk login ke aplikasi GoPay, gunakan nomor HP yang terdaftar di akun Gojek-mu. Jika belum punya akun Gojek, kamu bisa daftar langsung di aplikasi GoPay, ya. Jika masih tidak bisa login, laporkan ke kami melalui email ke customerservice@gopay.co.id dan mencantumkan kode psr-25-311-0722-12518 pada subjek email.^Melisa",2025-11-07 14:22:21,1.61.2,Dataset/dataset\GOPAY_googleplay_NOVEMBER_reviews.csv,vermuk
aa22fe7b-cc90-4ee7-a003-fe831bcaf026,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"tolong dong di perbaiki nomer sy hilang mau masuk ke gopay gbisa hrs pake kode otp shrsnya pake muka biar lebih mudah , sperti dana no saya hilang tapi sy masih bisa make dana nya dengan cara scan muka",1,0,1.61.2,2025-11-06 00:59:15+00:00,"Hai Kak Nur, mohon maaf atas ketidaknyamanannya. Terkait hal tersebut, silakan laporkan melalui email ke customerservice@gopay.co.id dengan melampirkan kode psr-25-310-1536-38104 pada subject email dan ceritakan kembali detail permasalahannya agar tim kami bisa bantu cek lebih lanjut ya. ^Miko",2025-11-06 22:36:49,1.61.2,Dataset/dataset\GOPAY_googleplay_NOVEMBER_reviews.csv,vermuk
cd96f98b-a0fd-4aba-9358-35ec10cccccd,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"hp saya hilang ada yang nyuri beserta nomornya.app sebelah waktu daftr kembali harus memasukan PIN dan cek wajah.udah masukan PIN dan cek wajah udah...eh....minta notifikasi lewat WA atau SMS,kan saya dah bilang.hp beserta nomrna hilang Gopay...setelah diunduh.minta masukan nomor,PIN dan cek wajah.udah langsung bisa d pakai.wàlau nomor dah hilang. trimakasih Gopay...",5,0,1.60.0,2025-11-05 17:26:02+00:00,,,1.60.0,Dataset/dataset\GOPAY_googleplay_NOVEMBER_reviews.csv,vermuk
f885d90e-58af-4542-ac03-05cdff6a05a9,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,verifikasi muka susah bgt... dri td ga bisa masuk...,4,0,,2025-11-05 08:12:09+00:00,,,,Dataset/dataset\GOPAY_googleplay_NOVEMBER_reviews.csv,vermuk
358a5f78-20be-4b31-9254-fd85decf55cf,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"saya tidak bisa masuk ke akun saya karena verifikasi wajah salah terus,mana saldo saya ada 50rb.Padahal no tlp,pin Gmail,semuanya bnr,yg selalu tidak bisa verifikasi wajah terus",1,1,1.61.2,2025-11-04 20:20:22+00:00,"Hai Kak Nugi, mohon maaf atas ketidaknyamanannya. Jika masih mengalami keluhan, silakan laporkan melalui email ke customerservice@gopay.co.id dengan melampirkan kode psr-25-308-1446-53146 pada subject email dan cantumkan nomor laporan sebelumnya serta ceritakan kembali detail permasalahannya. Kami tunggu detail laporan kamu ya. ^Miko",2025-11-04 21:47:09,1.61.2,Dataset/dataset\GOPAY_googleplay_NOVEMBER_reviews.csv,vermuk
782014e2-b8f8-494b-afdf-666c28d6f98e,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,ini tolong gopay saya mau upgrade tapi gagal dokumennya padahal KTP udah jelas Wajah udah jelas tapi tetap gabisa tolong gopay gimana mau transfer kalo gini,1,0,1.61.2,2025-11-04 17:01:03+00:00,"Hai Kak Marcello, mohon maaf atas ketidaknyamanannya. Jika masih mengalami keluhan, silakan laporkan melalui email ke customerservice@gopay.co.id dengan melampirkan kode psr-25-308-1041-42517 pada subject email dan cantumkan nomor laporan sebelumnya serta ceritakan kembali detail permasalahannya. Kami tunggu detail laporan kamu ya. ^Miko",2025-11-04 17:42:00,1.61.2,Dataset/dataset\GOPAY_googleplay_NOVEMBER_reviews.csv,vermuk
91e81cc2-0129-40cc-8b1a-f65a19c98515,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,hai kak. aku suka aplikasinya. cuma waktu aku mau ajukan gopay pinjam. KTP saya tidak bisa daftarm katanya udah pernah didaftarin utk pinjam. nah saya pribadi ga pernah daftarin sebelumnya. berarti ada yang menyalahgunakan data pribadi saya. saya mau tanya nih. apa waktu verfivikasi wajah dan KTP sistem ga bisa liat perbandingan Poto KTP sama wajah yang didaftar? kok bisa lolos aja ? harusnya kan udah beda muka yg di KTP sama yang si peminjam??? harusnya diperketat lagi soal itu.,4,1,1.61.2,2025-11-04 08:45:39+00:00,,,1.61.2,Dataset/dataset\GOPAY_googleplay_NOVEMBER_reviews.csv,vermuk
e0a16c58-7c77-4ef7-9cf8-ea20faa76e21,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"saya kesel banget sama gopay ini veripikasi wajah aja gagal mulu mana di dalem apk ada saldo nya lagi,, kmarin aku ngebangga banggain gopay dan milih gopay daripada dana tapi kali ini saya kcewa berat,, udah 3 hari veripikasi wajah gagal mulu ,semua orang juga bisa aja ganti hp dan veripikasi wajah jangan di bikin ribet tolong bnerin sistem nya wahay yang punya apk gopay baca nih saya sangat kesal sekarang",2,0,,2025-11-04 08:19:20+00:00,"Hai Kak Veri, mohon maaf atas ketidaknyamanannya. Pastikan kamu mengambil foto selfie dengan pencahayaan yang baik dan wajah terlihat jelas. Jika masih berkendala, silakan laporkan detailnya melalui email ke customerservice@gopay.co.id dan cantumkan kode psr-25-308-0144-30188 pada subjek email. ^Maura",2025-11-04 08:44:35,,Dataset/dataset\GOPAY_googleplay_NOVEMBER_reviews.csv,vermuk
4156b245-9ece-40df-aed3-ed95d6372ab2,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,kecewa masa verifikasi muka gagal terus padahal ga beda orang muka juga sama,1,0,1.62.0,2025-11-03 23:25:26+00:00,"Mohon maaf atas kendalanya, Kak Fathir. Sebelum login, pastikan fitur Face ID/Sidik Jari sudah aktif dan pola atau kata sandi yang dimasukkan sudah benar. Untuk info lebih lanjut, kunjungi halaman bantuan login > klik ikon ""?"" > pilih ""Tidak bisa masuk ke akun GoPay"" > pilih artikel ""Saya tidak bisa masuk dengan Face ID/Sidik Jari"". ^Miko",2025-11-04 00:07:35,1.62.0,Dataset/dataset\GOPAY_googleplay_NOVEMBER_reviews.csv,vermuk
059f491b-8246-4373-8cf8-d34e85bda316,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Bagus bgt tapi gopay g bisaa bantu masalah saya cmn ktp Saya beda muka dengan foto selfie dan akhirnya g bisaa primen,4,0,1.61.2,2025-11-03 13:07:44+00:00,,,1.61.2,Dataset/dataset\GOPAY_googleplay_NOVEMBER_reviews.csv,vermuk
f93446c6-d5aa-40cd-bc24-81d7e0bcc6eb,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"KTP ASLI, MUKA ASLI, DAFTAR GOPAY PLUS DI TOLAK BERKALI KALI!! APLIKASI BOBROK!!!",1,0,1.61.2,2025-11-02 14:02:39+00:00,"Hai Kak Difa, mohon maaf atas ketidaknyamanannya. Sebelum kamu mencoba upgrade ke GoPay Plus, pastikan dokumen serta foto selfie yang kamu kirim sudah sesuai dengan ketentuan GoPay. Jika masih tidak bisa, silakan laporkan detailnya melalui email ke customerservice@gopay.co.id dan lampirkan kode psr-25-306-0749-19836 pada subject email ya. ^Melisa",2025-11-02 14:49:31,1.61.2,Dataset/dataset\GOPAY_googleplay_NOVEMBER_reviews.csv,vermuk
d6bf2de3-ac5e-405f-9a59-62c766843d2c,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Bug pada saat verifikasi wajah, saran dan petunjuk sudah di ikuti, tetep aja ga bisa",3,0,1.61.2,2025-11-01 07:14:24+00:00,"Mohon maaf atas kendalanya, Kak @Bro Id. Sebelum login, pastikan fitur Face ID/Sidik Jari sudah aktif dan pola atau kata sandi yang dimasukkan sudah benar. Untuk info lebih lanjut, kunjungi halaman bantuan login > klik ikon ""?"" > pilih ""Tidak bisa masuk ke akun GoPay"" > pilih artikel ""Saya tidak bisa masuk dengan Face ID/Sidik Jari"". ^Miko",2025-11-01 11:09:12,1.61.2,Dataset/dataset\GOPAY_googleplay_NOVEMBER_reviews.csv,vermuk
f27ff978-fdad-451e-b51b-5b2723e52bc8,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"sumpah ni aplikasi makin kesini makin ga bener. baru aja ganti hp mau login pake nomor yang lama dh dimasukin gopay pin nya verifikasi wajah dh sesuai tuh dh pencahayaan ga pake apa apa pokonya muka aja eh ga bisa bisa slalu gagal, pdhl ini aplikasi utama buat dompet digital kalau kaya gini jdi malas makenya. udh seminggu lebih ga bsa bisaa udh coba mnta bantuan ikutin arahan ga bisa juga kacau memang, lama lama pindah juga ke sebelah",1,10,1.61.2,2025-10-31 11:06:45+00:00,"Mohon maaf atas kendalanya, Kak Tahta. Sebelum login, pastikan fitur Face ID/Sidik Jari sudah aktif dan pola atau kata sandi yang dimasukkan sudah benar. Untuk info lebih lanjut, kunjungi halaman bantuan login > klik ikon ""?"" > pilih ""Tidak bisa masuk ke akun GoPay"" > pilih artikel ""Saya tidak bisa masuk dengan Face ID/Sidik Jari"". ^Miko",2025-10-31 14:50:12,1.61.2,Dataset/dataset\GOPAY_googleplay_OCTOBER_reviews.csv,vermuk
df630ef7-8b94-4a47-b974-a2cfca4711cf,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Mau masuk ke gopay Verif Wajah gagal Mulu pdhl sudah ditempet yang terang . Mohon Solusinya ya masih ada saldo nya lumayan soalnya,2,0,1.61.2,2025-10-30 21:00:50+00:00,"Hai Kak Mila, mohon maaf atas ketidaknyamanannya. Pastikan kamu mengambil foto selfie dengan pencahayaan yang baik dan wajah terlihat jelas. Jika masih berkendala, silakan laporkan detailnya melalui email ke customerservice@gopay.co.id dan cantumkan kode psr-25-303-1427-44813 pada subjek email. ^Melisa",2025-10-30 21:27:52,1.61.2,Dataset/dataset\GOPAY_googleplay_OCTOBER_reviews.csv,vermuk
7a1d59e4-b2e1-47b3-b7a9-8e77eefafdb5,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Pindah Hp Malah Ga Bisa Verif Wajah,1,0,1.61.2,2025-10-30 09:10:18+00:00,"Hai Kak @Pejuang Loading, mohon maaf atas ketidaknyamanannya. Pastikan kamu mengambil foto selfie dengan pencahayaan yang baik dan wajah terlihat jelas. Jika masih berkendala, silakan laporkan detailnya melalui email ke customerservice@gopay.co.id dan cantumkan kode psr-25-303-0514-51995 pada subjek email. ^Maura",2025-10-30 12:14:57,1.61.2,Dataset/dataset\GOPAY_googleplay_OCTOBER_reviews.csv,vermuk
c32dcf02-a542-49e0-bd2f-79cc98b304b8,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"saya sudah login dan verifikasi wajah berapa kali tetap aja tidak bisa masuk , padahal saldoku ada dalam situ , saya mau saldoku dikembalikan aja kedana saya 😡😡",1,0,1.61.2,2025-10-29 23:28:20+00:00,"Hai Kak Lulu, mohon maaf atas ketidaknyamanannya. Pastikan kamu mengambil foto selfie dengan pencahayaan yang baik dan wajah terlihat jelas. Jika masih berkendala, silakan laporkan detailnya melalui email ke customerservice@gopay.co.id dan cantumkan kode psr-25-302-1649-38016 pada subjek email. ^Melisa",2025-10-29 23:49:45,1.61.2,Dataset/dataset\GOPAY_googleplay_OCTOBER_reviews.csv,vermuk
30a7b92d-05e5-482c-85fd-cf63dd1a1e72,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,parah nih ga bisa verifikasi muka,2,0,1.61.2,2025-10-29 21:52:10+00:00,"Hai Kak Deon, mohon maaf atas ketidaknyamanannya. Pastikan kamu mengambil foto selfie dengan pencahayaan yang baik dan wajah terlihat jelas. Jika masih berkendala, silakan laporkan detailnya melalui email ke customerservice@gopay.co.id dan cantumkan kode psr-25-302-1538-44516 pada subjek email. ^Melisa",2025-10-29 22:38:51,1.61.2,Dataset/dataset\GOPAY_googleplay_OCTOBER_reviews.csv,vermuk
08ccea2b-2b69-45d6-b56e-d8dff5c34503,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"siapin pitur mode siluman untuk transfer, pendaftaran tanpa nomor dan mode pemulihan akun verifikasi wajah eKTP",1,0,,2025-10-28 06:10:58+00:00,,,,Dataset/dataset\GOPAY_googleplay_OCTOBER_reviews.csv,vermuk
9de9f7d1-79e0-4bbf-950c-86c9c06b3799,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,kenapa tidak bisa verifikasi wajah padahal wajah sama? mana masih ada saldonya lagi,2,0,1.60.0,2025-10-26 08:43:54+00:00,"Mohon maaf atas kendalanya, Kak Ainul. Sebelum login, pastikan fitur Face ID/Sidik Jari sudah aktif dan pola atau kata sandi yang dimasukkan sudah benar. Untuk info lebih lanjut, kunjungi halaman bantuan login > klik ikon ""?"" > pilih ""Tidak bisa masuk ke akun GoPay"" > pilih artikel ""Saya tidak bisa masuk dengan Face ID/Sidik Jari"". ^Miko",2025-10-26 10:05:04,1.60.0,Dataset/dataset\GOPAY_googleplay_OCTOBER_reviews.csv,vermuk
a01b29f8-cb04-4efe-908e-3a801995f7f5,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Bagaimana cara melewatkan verifikasi wajah, padahal sudah memasukkan pin dan kode otp. Karna saya belum upgrade",1,0,1.60.0,2025-10-26 06:07:46+00:00,"Mohon maaf atas kendalanya, Kak Lubis. Sebelum login, pastikan fitur Face ID/Sidik Jari sudah aktif dan pola atau kata sandi yang dimasukkan sudah benar. Untuk info lebih lanjut, kunjungi halaman bantuan login > klik ikon ""?"" > pilih ""Tidak bisa masuk ke akun GoPay"" > pilih artikel ""Saya tidak bisa masuk dengan Face ID/Sidik Jari"". ^Miko",2025-10-26 09:26:40,1.60.0,Dataset/dataset\GOPAY_googleplay_OCTOBER_reviews.csv,vermuk
da7eae55-07f7-4b4d-a8b6-d72ca800288c,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"harus verifikasi wajah, orang yang wajah nya terverifikasi di akun tersebut sudah meninggal ;(",1,0,1.60.0,2025-10-25 11:02:07+00:00,"Hai Kak Ade, mohon maaf atas ketidaknyamanannya. Terkait keluhan tersebut, silakan laporkan melalui email ke customerservice@gopay.co.id dengan melampirkan kode psr-25-298-0426-00959 pada subject email. Kami tunggu detail laporan kamu ya. ^Maura",2025-10-25 11:26:07,1.60.0,Dataset/dataset\GOPAY_googleplay_OCTOBER_reviews.csv,vermuk
b6eb662f-ab7b-4ab5-9a81-e745cf393630,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"mau login lagi karena HP ke reset, eh malah gagal terus di verifikasi muka, udah seharian coba gagal terus, kecewa banget sihhhh",5,0,1.60.0,2025-10-25 09:04:43+00:00,"Mohon maaf atas kendalanya, Kak Bagas. Sebelum login, pastikan fitur Face ID/Sidik Jari sudah aktif dan pola atau kata sandi yang dimasukkan sudah benar. Untuk info lebih lanjut, kunjungi halaman bantuan login > klik ikon ""?"" > pilih ""Tidak bisa masuk ke akun GoPay"" > pilih artikel ""Saya tidak bisa masuk dengan Face ID/Sidik Jari"". ^Miko",2025-10-24 18:46:51,1.60.0,Dataset/dataset\GOPAY_googleplay_OCTOBER_reviews.csv,vermuk
dbf2479e-a77d-4e9e-93e5-e974e4f67f84,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"gopay anj, asal aja di buat pembayaran gak ada verif 2 kali nya dongo, padahal sudah dibatalkan semua transaksi yang berhubungan dengan aplikasi dengan google play masih aja kesedot anj ko,",1,0,,2025-10-24 15:13:20+00:00,"Hai Kak @Pp Ll, mohon maaf atas ketidaknyamanannya. Terkait hal tersebut, silakan laporkan melalui email ke customerservice@gopay.co.id dengan melampirkan kode psr-25-297-1156-02620 pada subject email dan ceritakan kembali detail permasalahannya agar tim kami bisa bantu cek lebih lanjut ya. ^Miko",2025-10-24 18:56:23,,Dataset/dataset\GOPAY_googleplay_OCTOBER_reviews.csv,vermuk
3fdf8a0d-aa45-4bc1-b5b2-e864f2c4aa82,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,kalo lagi verifikasi muka tolong di percepat saya nunggu sampai 5 menitan blm kelar juga,3,0,1.11.0,2025-10-22 21:39:43+00:00,,,1.11.0,Dataset/dataset\GOPAY_googleplay_OCTOBER_reviews.csv,vermuk
46dfc53d-d233-4e40-a5ee-5a18a6beaeb9,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,verifikasi wajah selalu gagal keterangan tidak bisa buka kamera padahal semua aplikasi sudah close di restart hp nya sama saja,3,0,,2025-10-21 17:19:18+00:00,"Hai Kak @gacor official, mohon maaf atas ketidaknyamanannya. Pastikan kamu mengambil foto selfie dengan pencahayaan yang baik dan wajah terlihat jelas. Jika masih berkendala, silakan laporkan detailnya melalui email ke customerservice@gopay.co.id dan cantumkan kode psr-25-294-1106-39782 pada subjek email. ^Maura",2025-10-21 18:06:45,,Dataset/dataset\GOPAY_googleplay_OCTOBER_reviews.csv,vermuk
b8791097-3445-4e8c-af80-a0c1f222f0fa,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,dulu kalau login ulang cuma masuk in pin doang sekarang malah pakek verifikasi wajah dulu pakek KTP ortu ortu nya sudah nggak ada gimana mau login lagi,1,0,1.60.0,2025-10-20 21:58:59+00:00,"Hai Kak Bima, mohon maaf atas ketidaknyamanannya. Terkait keluhan tersebut, silakan laporkan melalui email ke customerservice@gopay.co.id dengan melampirkan kode psr-25-293-1508-34992 pada subject email. Kami tunggu detail laporan kamu ya. ^Maura",2025-10-20 22:08:41,1.60.0,Dataset/dataset\GOPAY_googleplay_OCTOBER_reviews.csv,vermuk
7ab4fb74-a22a-4dea-b0c4-4b4b7241c7ea,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,selalu gagal saat verifikasi wajah padahal sudah melakukan dengan benar,1,0,1.60.0,2025-10-20 20:20:51+00:00,"Hai Kak Ade, mohon maaf atas ketidaknyamanannya. Pastikan kamu mengambil foto selfie dengan pencahayaan yang baik dan wajah terlihat jelas. Jika masih berkendala, silakan laporkan detailnya melalui email ke customerservice@gopay.co.id dan cantumkan kode psr-25-293-1347-05858 pada subjek email. ^Maura",2025-10-20 20:47:11,1.60.0,Dataset/dataset\GOPAY_googleplay_OCTOBER_reviews.csv,vermuk
be488b3b-77c1-4e93-92d5-430558b4d4cc,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,apakah daftar harus privikasi wajah,5,0,1.60.0,2025-10-20 00:14:25+00:00,,,1.60.0,Dataset/dataset\GOPAY_googleplay_OCTOBER_reviews.csv,vermuk
81d228f8-8e27-4987-8648-72171ae8ee1c,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"verifikasi wajah selalu gagal, padahal sudah sesuai aturan. tolong diperbaiki lagi sistem nya",1,0,1.60.0,2025-10-19 13:28:51+00:00,"Hai Kak Azril, mohon maaf atas ketidaknyamanannya. Pastikan kamu mengambil foto selfie dengan pencahayaan yang baik dan wajah terlihat jelas. Jika masih berkendala, silakan laporkan detailnya melalui email ke customerservice@gopay.co.id dan cantumkan kode psr-25-292-0703-57917 pada subjek email. ^Melisa",2025-10-19 14:04:05,1.60.0,Dataset/dataset\GOPAY_googleplay_OCTOBER_reviews.csv,vermuk
1be677c9-d940-459d-9402-7a77346ddc39,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,gopay sangat mengecewakan. sudah beberapa kali verifikasi muka tetap gagal. cara lain untuk login pun gak ada. kecewa,1,0,1.60.0,2025-10-18 14:05:36+00:00,"Mohon maaf atas kendalanya, Kak Sayuti. Sebelum login, pastikan fitur Face ID/Sidik Jari sudah aktif dan pola atau kata sandi yang dimasukkan sudah benar. Untuk info lebih lanjut, kunjungi halaman bantuan login > klik ikon ""?"" > pilih ""Tidak bisa masuk ke akun GoPay"" > pilih artikel ""Saya tidak bisa masuk dengan Face ID/Sidik Jari"". ^Miko",2025-10-18 15:57:52,1.60.0,Dataset/dataset\GOPAY_googleplay_OCTOBER_reviews.csv,vermuk
53cd0ac3-85cc-4c37-9aa8-6a31006ff26c,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,knapa Susah perivikasi wajah,2,0,1.60.0,2025-10-18 10:01:35+00:00,"Mohon maaf atas kendalanya, Kak Andi. Sebelum login, pastikan fitur Face ID/Sidik Jari sudah aktif dan pola atau kata sandi yang dimasukkan sudah benar. Untuk info lebih lanjut, kunjungi halaman bantuan login > klik ikon ""?"" > pilih ""Tidak bisa masuk ke akun GoPay"" > pilih artikel ""Saya tidak bisa masuk dengan Face ID/Sidik Jari"". ^Miko",2025-10-18 15:06:05,1.60.0,Dataset/dataset\GOPAY_googleplay_OCTOBER_reviews.csv,vermuk
b0967928-f718-4d7b-a0c3-708673808612,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,saya pindah hp malah erros mulu denga alasan tida bisa verif pdahl udh pake otp dah pake pin ttp aja ga bisa masuk,1,0,1.60.0,2025-10-17 17:43:17+00:00,"Hai Kak Andika, untuk login ke aplikasi GoPay, gunakan nomor HP yang terdaftar di akun Gojek-mu. Jika belum punya akun Gojek, kamu bisa daftar langsung di aplikasi GoPay, ya. Jika masih tidak bisa login, laporkan ke kami melalui email ke customerservice@gopay.co.id dan mencantumkan kode psr-25-290-1427-27547 pada subjek email.^Melisa",2025-10-17 21:27:34,1.60.0,Dataset/dataset\GOPAY_googleplay_OCTOBER_reviews.csv,vermuk
